scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j3_surge,566.0,J2,6,3,5.62,8.33,MODERATE
j3_surge,566.0,J3,19,8,5.96,5.32,HIGH
j3_surge,566.0,J4,10,6,4.56,9.0,HIGH
j3_surge,571.0,J1,13,7,5.74,7.38,HIGH
j3_surge,571.0,J2,6,4,3.89,11.5,HIGH
j3_surge,571.0,J3,15,9,4.24,9.4,HIGH
j3_surge,571.0,J4,11,6,5.08,10.82,HIGH
j3_surge,576.0,J1,14,7,5.9,9.0,HIGH
j3_surge,576.0,J2,7,4,4.29,12.71,HIGH
j3_surge,576.0,J3,15,10,3.62,12.47,CRITICAL
j3_surge,576.0,J4,10,7,3.64,15.0,HIGH
j3_surge,581.0,J1,16,8,5.5,10.06,HIGH
j3_surge,581.0,J2,7,5,2.75,15.86,CRITICAL
j3_surge,581.0,J3,18,13,3.61,13.28,CRITICAL
j3_surge,581.0,J4,12,8,3.88,15.67,HIGH
j3_surge,586.0,J1,15,9,3.25,5.33,HIGH
j3_surge,586.0,J2,8,6,3.66,3.25,HIGH
j3_surge,586.0,J3,20,16,2.78,8.5,CRITICAL
j3_surge,586.0,J4,12,10,1.92,5.33,CRITICAL
j3_surge,591.0,J1,16,5,5.96,0.5,HIGH
j3_surge,591.0,J2,9,1,7.57,0.44,MODERATE
j3_surge,591.0,J3,21,9,4.26,0.52,HIGH
j3_surge,591.0,J4,11,2,6.43,0.82,MODERATE
j3_surge,596.0,J1,16,5,7.37,1.44,HIGH
j3_surge,596.0,J2,13,2,10.3,1.0,MODERATE
j3_surge,596.0,J3,22,5,7.92,1.41,HIGH
j3_surge,596.0,J4,13,2,10.69,1.46,MODERATE
j3_surge,601.0,J1,12,6,5.42,3.92,HIGH
j3_surge,601.0,J2,13,3,8.79,1.92,MODERATE
j3_surge,601.0,J3,18,7,7.29,3.17,HIGH
j3_surge,601.0,J4,15,4,8.79,1.93,HIGH
j3_surge,606.0,J1,12,8,3.67,6.5,HIGH
j3_surge,606.0,J2,10,4,6.29,4.1,MODERATE
j3_surge,606.0,J3,14,7,5.34,6.43,HIGH
j3_surge,606.0,J4,14,3,8.73,3.07,MODERATE
j3_surge,611.0,J1,13,9,3.18,8.85,HIGH
j3_surge,611.0,J2,11,7,4.33,5.91,HIGH
j3_surge,611.0,J3,14,10,3.53,9.07,CRITICAL
j3_surge,611.0,J4,9,3,7.15,6.44,MODERATE
j3_surge,616.0,J1,15,10,3.73,10.47,CRITICAL
j3_surge,616.0,J2,10,8,2.17,10.0,CRITICAL
j3_surge,616.0,J3,15,11,3.23,11.73,CRITICAL
j3_surge,616.0,J4,8,4,5.61,9.5,MODERATE
j3_surge,621.0,J1,16,13,2.14,13.12,CRITICAL
j3_surge,621.0,J2,13,8,3.43,10.62,HIGH
j3_surge,621.0,J3,17,12,2.98,13.59,CRITICAL
j3_surge,621.0,J4,9,4,6.85,10.67,MODERATE
j3_surge,626.0,J1,17,13,2.34,15.88,CRITICAL
j3_surge,626.0,J2,14,9,3.2,13.0,HIGH
j3_surge,626.0,J3,18,12,3.53,16.0,CRITICAL
j3_surge,626.0,J4,10,6,5.45,11.6,HIGH
j3_surge,631.0,J1,20,15,2.51,10.45,CRITICAL
j3_surge,631.0,J2,14,10,2.79,10.5,CRITICAL
j3_surge,631.0,J3,20,15,2.75,9.3,CRITICAL
j3_surge,631.0,J4,9,5,5.65,2.44,MODERATE
j3_surge,636.0,J1,19,8,4.69,0.58,HIGH
j3_surge,636.0,J2,15,4,5.27,0.0,HIGH
j3_surge,636.0,J3,21,7,5.05,0.52,HIGH
j3_surge,636.0,J4,9,2,7.64,0.33,MODERATE
j3_surge,641.0,J1,22,4,7.5,0.45,HIGH
j3_surge,641.0,J2,15,2,8.72,0.4,HIGH
j3_surge,641.0,J3,24,5,7.7,1.04,HIGH
j3_surge,641.0,J4,12,3,9.3,1.17,MODERATE
j3_surge,646.0,J1,23,3,8.94,1.09,HIGH
j3_surge,646.0,J2,8,2,8.58,2.0,MODERATE
j3_surge,646.0,J3,20,7,7.89,2.45,HIGH
j3_surge,646.0,J4,13,4,8.13,2.38,MODERATE
j3_surge,651.0,J1,19,4,7.61,2.26,HIGH
j3_surge,651.0,J2,7,4,5.85,4.29,MODERATE
j3_surge,651.0,J3,20,7,7.32,3.85,HIGH
j3_surge,651.0,J4,13,4,7.32,3.92,MODERATE
j3_surge,656.0,J1,14,5,6.72,4.71,MODERATE
j3_surge,656.0,J2,6,3,6.14,7.5,MODERATE
j3_surge,656.0,J3,18,8,6.29,6.28,HIGH
j3_surge,656.0,J4,9,5,5.64,8.11,MODERATE
j3_surge,661.0,J1,14,8,4.59,6.79,HIGH
j3_surge,661.0,J2,8,5,5.3,7.5,MODERATE
j3_surge,661.0,J3,16,11,3.72,9.75,CRITICAL
j3_surge,661.0,J4,9,6,3.87,10.89,HIGH
j3_surge,666.0,J1,13,8,4.57,10.15,HIGH
j3_surge,666.0,J2,8,4,5.79,9.62,MODERATE
j3_surge,666.0,J3,18,11,4.17,11.39,CRITICAL
j3_surge,666.0,J4,10,6,3.36,12.8,HIGH
j3_surge,671.0,J1,15,9,4.72,11.47,HIGH
j3_surge,671.0,J2,10,6,5.04,9.7,HIGH
j3_surge,671.0,J3,19,12,4.06,13.63,CRITICAL
j3_surge,671.0,J4,10,8,2.53,16.1,CRITICAL
j3_surge,676.0,J1,17,11,3.56,5.94,CRITICAL
j3_surge,676.0,J2,9,5,5.16,1.89,MODERATE
j3_surge,676.0,J3,20,15,2.7,7.8,CRITICAL
j3_surge,676.0,J4,13,8,4.54,3.54,HIGH
j3_surge,681.0,J1,19,8,5.43,0.58,HIGH
j3_surge,681.0,J2,9,2,8.54,0.44,MODERATE
j3_surge,681.0,J3,21,10,4.59,0.52,CRITICAL
j3_surge,681.0,J4,13,3,5.89,0.31,MODERATE
j3_surge,686.0,J1,20,7,6.42,1.85,HIGH
j3_surge,686.0,J2,12,4,7.85,1.33,MODERATE
j3_surge,686.0,J3,23,5,8.26,1.39,HIGH
j3_surge,686.0,J4,15,4,9.15,1.47,HIGH
j3_surge,691.0,J1,14,8,4.6,5.0,HIGH
j3_surge,691.0,J2,14,4,7.79,2.43,MODERATE
j3_surge,691.0,J3,16,8,6.53,3.56,HIGH
j3_surge,691.0,J4,16,4,8.59,2.62,HIGH
j3_surge,696.0,J1,14,10,2.81,7.93,CRITICAL
j3_surge,696.0,J2,13,4,7.79,4.15,MODERATE
j3_surge,696.0,J3,13,9,3.88,7.08,HIGH
j3_surge,696.0,J4,13,5,6.92,5.0,MODERATE
j3_surge,701.0,J1,15,10,3.09,10.6,CRITICAL
j3_surge,701.0,J2,11,7,4.47,7.09,HIGH
j3_surge,701.0,J3,15,11,3.53,8.8,CRITICAL
j3_surge,701.0,J4,11,5,6.3,8.18,MODERATE
j3_surge,706.0,J1,17,12,2.8,12.47,CRITICAL
j3_surge,706.0,J2,11,8,3.27,9.73,HIGH
j3_surge,706.0,J3,16,11,3.86,11.06,CRITICAL
j3_surge,706.0,J4,9,5,5.22,12.78,MODERATE
j3_surge,711.0,J1,19,14,2.56,14.37,CRITICAL
j3_surge,711.0,J2,12,9,3.01,11.75,HIGH
j3_surge,711.0,J3,17,13,2.83,13.29,CRITICAL
j3_surge,711.0,J4,10,6,4.43,14.2,HIGH
j3_surge,716.0,J1,20,15,2.77,17.05,CRITICAL
j3_surge,716.0,J2,13,10,2.47,14.0,CRITICAL
j3_surge,716.0,J3,19,14,3.31,15.05,CRITICAL
j3_surge,716.0,J4,10,6,4.89,17.2,HIGH
j3_surge,721.0,J1,22,18,2.21,11.09,CRITICAL
j3_surge,721.0,J2,15,13,2.11,7.2,CRITICAL
j3_surge,721.0,J3,20,16,2.83,9.3,CRITICAL
j3_surge,721.0,J4,12,8,4.26,4.5,HIGH
j3_surge,726.0,J1,21,9,5.29,0.52,HIGH
j3_surge,726.0,J2,16,6,5.41,0.69,HIGH
j3_surge,726.0,J3,18,8,5.09,0.44,HIGH
j3_surge,726.0,J4,10,3,6.95,0.6,MODERATE
j3_surge,731.0,J1,22,5,8.22,0.5,HIGH
j3_surge,731.0,J2,13,4,7.67,2.08,MODERATE
j3_surge,731.0,J3,21,5,8.55,1.05,HIGH
j3_surge,731.0,J4,14,4,7.75,1.57,MODERATE
j3_surge,736.0,J1,21,4,9.08,1.24,HIGH
j3_surge,736.0,J2,8,4,5.38,5.88,MODERATE
j3_surge,736.0,J3,18,5,8.88,2.39,HIGH
j3_surge,736.0,J4,15,5,7.1,2.8,HIGH
j3_surge,741.0,J1,15,4,8.14,3.07,HIGH
j3_surge,741.0,J2,6,4,3.14,11.17,HIGH
j3_surge,741.0,J3,18,8,6.7,3.78,HIGH
j3_surge,741.0,J4,13,5,6.66,4.77,MODERATE
j3_surge,746.0,J1,11,6,5.78,6.0,HIGH
j3_surge,746.0,J2,9,5,5.21,10.0,MODERATE
j3_surge,746.0,J3,17,9,5.44,6.0,HIGH
j3_surge,746.0,J4,10,6,4.57,8.7,HIGH
j3_surge,751.0,J1,13,6,6.12,7.08,HIGH
j3_surge,751.0,J2,7,5,2.75,16.43,CRITICAL
j3_surge,751.0,J3,15,9,4.4,9.47,HIGH
j3_surge,751.0,J4,11,6,4.46,10.64,HIGH
j3_surge,756.0,J1,12,7,5.08,10.25,HIGH
j3_surge,756.0,J2,9,6,3.58,15.78,HIGH
j3_surge,756.0,J3,16,10,4.22,11.69,CRITICAL
j3_surge,756.0,J4,11,7,4.3,13.55,HIGH
j3_surge,761.0,J1,14,8,5.4,11.43,HIGH
j3_surge,761.0,J2,9,6,3.21,19.11,HIGH
j3_surge,761.0,J3,18,13,3.51,13.33,CRITICAL
j3_surge,761.0,J4,12,8,3.73,15.42,HIGH
j3_surge,766.0,J1,13,10,2.83,9.38,CRITICAL
j3_surge,766.0,J2,10,7,3.22,3.7,HIGH
j3_surge,766.0,J3,20,16,3.04,8.8,CRITICAL
j3_surge,766.0,J4,12,10,2.2,5.25,CRITICAL
j3_surge,771.0,J1,17,7,5.43,0.41,HIGH
j3_surge,771.0,J2,8,2,7.1,0.38,MODERATE
j3_surge,771.0,J3,21,9,4.79,0.57,HIGH
j3_surge,771.0,J4,11,2,6.62,0.45,MODERATE
j3_surge,776.0,J1,19,3,7.82,1.16,HIGH
j3_surge,776.0,J2,11,2,9.05,1.0,MODERATE
j3_surge,776.0,J3,23,6,7.26,1.43,HIGH
j3_surge,776.0,J4,12,2,10.47,1.25,MODERATE
j3_surge,781.0,J1,13,6,5.66,3.46,HIGH
j3_surge,781.0,J2,15,4,7.99,1.6,HIGH
j3_surge,781.0,J3,19,7,6.9,3.32,HIGH
j3_surge,781.0,J4,14,4,9.17,1.86,MODERATE
j3_surge,786.0,J1,12,8,3.51,6.42,HIGH
j3_surge,786.0,J2,14,4,6.96,3.0,MODERATE
j3_surge,786.0,J3,13,7,4.95,7.31,HIGH
j3_surge,786.0,J4,13,3,9.34,3.15,MODERATE
j3_surge,791.0,J1,12,9,2.84,9.5,CRITICAL
j3_surge,791.0,J2,11,6,4.96,5.82,HIGH
j3_surge,791.0,J3,14,9,3.85,9.5,HIGH
j3_surge,791.0,J4,8,3,6.56,7.0,MODERATE
j3_surge,796.0,J1,15,10,3.78,10.4,CRITICAL
j3_surge,796.0,J2,12,8,3.82,7.92,HIGH
j3_surge,796.0,J3,15,10,3.09,11.93,CRITICAL
j3_surge,796.0,J4,8,4,5.74,9.5,MODERATE
j3_surge,801.0,J1,16,13,2.12,12.81,CRITICAL
j3_surge,801.0,J2,13,8,3.7,10.31,HIGH
j3_surge,801.0,J3,19,12,3.88,12.26,CRITICAL
j3_surge,801.0,J4,7,4,5.1,13.71,MODERATE
j3_surge,806.0,J1,18,13,2.88,14.67,CRITICAL
j3_surge,806.0,J2,14,9,3.51,12.71,HIGH
j3_surge,806.0,J3,19,12,3.78,15.26,CRITICAL
j3_surge,806.0,J4,8,6,3.3,14.62,HIGH
j3_surge,811.0,J1,20,16,2.0,10.2,CRITICAL
j3_surge,811.0,J2,15,11,2.28,9.67,CRITICAL
j3_surge,811.0,J3,19,14,2.64,9.68,CRITICAL
j3_surge,811.0,J4,10,6,5.8,2.6,HIGH
j3_surge,816.0,J1,21,11,4.75,0.76,CRITICAL
j3_surge,816.0,J2,17,7,4.71,0.41,HIGH
j3_surge,816.0,J3,18,6,5.23,0.28,HIGH
j3_surge,816.0,J4,10,4,6.58,0.6,MODERATE
j3_surge,821.0,J1,23,4,8.4,0.7,HIGH
j3_surge,821.0,J2,16,3,7.92,1.38,HIGH
j3_surge,821.0,J3,22,3,8.72,0.55,HIGH
j3_surge,821.0,J4,13,4,8.21,1.85,MODERATE
j3_surge,826.0,J1,20,3,9.5,1.5,HIGH
j3_surge,826.0,J2,9,4,5.56,4.11,MODERATE
j3_surge,826.0,J3,20,5,8.42,1.5,HIGH
j3_surge,826.0,J4,15,5,7.76,3.0,HIGH
j3_surge,831.0,J1,15,4,8.42,3.2,HIGH
j3_surge,831.0,J2,8,4,6.02,7.12,MODERATE
j3_surge,831.0,J3,19,6,7.52,2.95,HIGH
j3_surge,831.0,J4,14,5,6.99,5.0,MODERATE
j3_surge,836.0,J1,11,6,5.83,6.36,HIGH
j3_surge,836.0,J2,8,6,3.69,9.75,HIGH
j3_surge,836.0,J3,17,7,6.58,5.12,HIGH
j3_surge,836.0,J4,10,6,4.84,9.6,HIGH
j3_surge,841.0,J1,12,7,4.8,7.92,HIGH
j3_surge,841.0,J2,10,5,6.17,10.3,MODERATE
j3_surge,841.0,J3,16,10,4.7,7.81,CRITICAL
j3_surge,841.0,J4,11,7,3.8,11.55,HIGH
j3_surge,846.0,J1,11,7,4.23,11.36,HIGH
j3_surge,846.0,J2,10,7,3.96,12.8,HIGH
j3_surge,846.0,J3,17,11,4.25,9.94,CRITICAL
j3_surge,846.0,J4,11,7,3.1,14.73,HIGH
j3_surge,851.0,J1,15,8,5.8,10.67,HIGH
j3_surge,851.0,J2,9,6,4.06,17.56,HIGH
j3_surge,851.0,J3,18,11,4.21,12.11,CRITICAL
j3_surge,851.0,J4,13,9,3.47,15.46,HIGH
j3_surge,856.0,J1,16,10,4.15,4.94,CRITICAL
j3_surge,856.0,J2,11,8,3.78,2.82,HIGH
j3_surge,856.0,J3,18,13,3.15,8.72,CRITICAL
j3_surge,856.0,J4,14,10,3.61,6.14,CRITICAL
j3_surge,861.0,J1,17,4,5.52,0.71,HIGH
j3_surge,861.0,J2,11,3,7.13,0.18,MODERATE
j3_surge,861.0,J3,20,10,4.33,0.35,CRITICAL
j3_surge,861.0,J4,13,2,6.79,0.46,MODERATE
j3_surge,866.0,J1,17,6,7.28,2.18,HIGH
j3_surge,866.0,J2,15,4,9.19,0.87,HIGH
j3_surge,866.0,J3,22,5,8.29,1.09,HIGH
j3_surge,866.0,J4,15,4,8.79,1.47,HIGH
j3_surge,871.0,J1,14,8,5.11,4.5,HIGH
j3_surge,871.0,J2,12,5,7.67,2.33,MODERATE
j3_surge,871.0,J3,15,6,7.14,2.93,HIGH
j3_surge,871.0,J4,16,4,8.68,2.62,HIGH
j3_surge,876.0,J1,15,10,3.15,6.93,CRITICAL
j3_surge,876.0,J2,10,5,5.57,4.8,MODERATE
j3_surge,876.0,J3,12,7,4.66,5.83,HIGH
j3_surge,876.0,J4,13,5,7.32,4.92,MODERATE
j3_surge,881.0,J1,15,10,3.52,10.13,CRITICAL
j3_surge,881.0,J2,11,7,4.16,6.55,HIGH
j3_surge,881.0,J3,14,9,4.02,7.43,HIGH
j3_surge,881.0,J4,10,5,5.91,8.9,MODERATE
j3_surge,886.0,J1,16,12,2.62,12.88,CRITICAL
j3_surge,886.0,J2,12,8,4.34,8.5,HIGH
j3_surge,886.0,J3,15,10,4.24,9.53,CRITICAL
j3_surge,886.0,J4,9,5,5.41,12.67,MODERATE
j3_surge,891.0,J1,18,15,1.82,14.94,CRITICAL
j3_surge,891.0,J2,13,9,4.07,10.54,HIGH
j3_surge,891.0,J3,16,12,3.29,11.69,CRITICAL
j3_surge,891.0,J4,10,6,4.31,14.2,HIGH
j3_surge,896.0,J1,20,15,2.55,16.95,CRITICAL
j3_surge,896.0,J2,13,10,2.71,13.62,CRITICAL
j3_surge,896.0,J3,17,13,2.76,14.29,CRITICAL
j3_surge,896.0,J4,10,6,5.11,17.2,HIGH
