scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j4_surge,566.0,J2,14,3,9.43,3.36,MODERATE
j4_surge,566.0,J3,12,9,2.94,8.17,CRITICAL
j4_surge,566.0,J4,17,5,7.12,5.06,HIGH
j4_surge,571.0,J1,11,7,4.62,8.91,HIGH
j4_surge,571.0,J2,13,4,7.98,5.0,MODERATE
j4_surge,571.0,J3,14,9,3.34,9.86,HIGH
j4_surge,571.0,J4,18,7,7.09,6.39,HIGH
j4_surge,576.0,J1,10,7,3.44,12.8,HIGH
j4_surge,576.0,J2,11,4,7.41,7.73,MODERATE
j4_surge,576.0,J3,14,10,2.72,13.0,CRITICAL
j4_surge,576.0,J4,17,7,6.57,8.65,HIGH
j4_surge,581.0,J1,13,9,3.37,12.54,HIGH
j4_surge,581.0,J2,12,5,6.75,8.92,MODERATE
j4_surge,581.0,J3,17,13,2.99,13.71,CRITICAL
j4_surge,581.0,J4,15,8,5.38,12.13,HIGH
j4_surge,586.0,J1,14,9,2.82,5.79,CRITICAL
j4_surge,586.0,J2,11,6,4.44,2.27,HIGH
j4_surge,586.0,J3,18,15,1.98,9.22,CRITICAL
j4_surge,586.0,J4,17,10,3.78,3.53,CRITICAL
j4_surge,591.0,J1,14,2,6.73,0.5,MODERATE
j4_surge,591.0,J2,13,4,6.59,0.77,MODERATE
j4_surge,591.0,J3,18,8,3.93,0.61,HIGH
j4_surge,591.0,J4,17,7,4.96,0.76,HIGH
j4_surge,596.0,J1,13,3,8.66,1.46,MODERATE
j4_surge,596.0,J2,18,6,6.85,1.61,HIGH
j4_surge,596.0,J3,20,3,8.72,1.2,HIGH
j4_surge,596.0,J4,18,8,6.81,2.5,HIGH
j4_surge,601.0,J1,9,3,7.49,3.78,MODERATE
j4_surge,601.0,J2,20,8,6.32,2.9,HIGH
j4_surge,601.0,J3,16,5,8.0,2.5,HIGH
j4_surge,601.0,J4,20,9,6.22,4.05,HIGH
j4_surge,606.0,J1,7,5,3.2,7.29,HIGH
j4_surge,606.0,J2,18,10,4.26,5.5,CRITICAL
j4_surge,606.0,J3,9,4,7.24,6.67,MODERATE
j4_surge,606.0,J4,20,9,6.2,6.05,HIGH
j4_surge,611.0,J1,8,5,3.69,9.25,HIGH
j4_surge,611.0,J2,19,12,3.48,7.95,CRITICAL
j4_surge,611.0,J3,10,6,4.71,8.2,HIGH
j4_surge,611.0,J4,17,10,4.61,9.76,CRITICAL
j4_surge,616.0,J1,10,5,4.56,9.9,HIGH
j4_surge,616.0,J2,20,16,1.97,10.6,CRITICAL
j4_surge,616.0,J3,10,6,4.41,11.1,HIGH
j4_surge,616.0,J4,15,11,3.21,14.27,CRITICAL
j4_surge,621.0,J1,10,7,3.39,12.7,HIGH
j4_surge,621.0,J2,23,18,1.98,12.65,CRITICAL
j4_surge,621.0,J3,14,8,4.78,10.21,HIGH
j4_surge,621.0,J4,16,11,3.24,16.75,CRITICAL
j4_surge,626.0,J1,10,7,3.66,15.8,HIGH
j4_surge,626.0,J2,24,21,1.21,15.79,CRITICAL
j4_surge,626.0,J3,12,7,5.43,14.83,HIGH
j4_surge,626.0,J4,17,12,3.09,19.24,CRITICAL
j4_surge,631.0,J1,12,8,3.85,5.75,HIGH
j4_surge,631.0,J2,26,24,1.33,13.54,CRITICAL
j4_surge,631.0,J3,13,9,3.65,6.62,HIGH
j4_surge,631.0,J4,19,15,2.85,11.47,CRITICAL
j4_surge,636.0,J1,11,1,8.03,0.18,MODERATE
j4_surge,636.0,J2,25,17,2.67,4.92,CRITICAL
j4_surge,636.0,J3,14,1,7.29,0.14,MODERATE
j4_surge,636.0,J4,18,6,5.67,0.39,HIGH
j4_surge,641.0,J1,13,3,9.21,0.77,MODERATE
j4_surge,641.0,J2,26,11,6.34,1.35,CRITICAL
j4_surge,641.0,J3,17,5,8.96,0.82,HIGH
j4_surge,641.0,J4,16,4,8.73,1.5,HIGH
j4_surge,646.0,J1,11,3,7.56,2.27,MODERATE
j4_surge,646.0,J2,23,4,8.02,0.83,HIGH
j4_surge,646.0,J3,13,6,6.76,2.46,HIGH
j4_surge,646.0,J4,15,5,6.82,3.0,HIGH
j4_surge,651.0,J1,9,4,5.64,4.78,MODERATE
j4_surge,651.0,J2,14,4,7.64,2.29,MODERATE
j4_surge,651.0,J3,11,6,5.48,5.18,HIGH
j4_surge,651.0,J4,17,5,7.45,4.12,HIGH
j4_surge,656.0,J1,11,6,5.03,5.91,HIGH
j4_surge,656.0,J2,14,3,9.38,3.36,MODERATE
j4_surge,656.0,J3,11,7,3.29,7.91,HIGH
j4_surge,656.0,J4,19,6,7.62,5.16,HIGH
j4_surge,661.0,J1,11,7,4.21,8.18,HIGH
j4_surge,661.0,J2,13,5,7.91,4.77,MODERATE
j4_surge,661.0,J3,14,9,3.87,8.93,HIGH
j4_surge,661.0,J4,20,7,7.27,6.45,HIGH
j4_surge,666.0,J1,10,8,2.51,12.1,CRITICAL
j4_surge,666.0,J2,13,4,8.43,6.23,MODERATE
j4_surge,666.0,J3,15,10,3.38,11.27,CRITICAL
j4_surge,666.0,J4,17,7,5.95,9.65,HIGH
j4_surge,671.0,J1,14,9,4.09,11.57,HIGH
j4_surge,671.0,J2,12,6,6.41,8.42,HIGH
j4_surge,671.0,J3,15,11,2.7,14.47,CRITICAL
j4_surge,671.0,J4,18,9,5.93,11.22,HIGH
j4_surge,676.0,J1,14,10,2.96,6.57,CRITICAL
j4_surge,676.0,J2,11,6,5.06,1.64,HIGH
j4_surge,676.0,J3,16,12,2.4,9.62,CRITICAL
j4_surge,676.0,J4,19,13,3.26,4.68,CRITICAL
j4_surge,681.0,J1,15,6,5.14,0.2,HIGH
j4_surge,681.0,J2,13,4,6.89,0.77,MODERATE
j4_surge,681.0,J3,19,9,4.64,0.21,HIGH
j4_surge,681.0,J4,18,8,4.43,1.72,HIGH
j4_surge,686.0,J1,15,4,8.34,1.2,HIGH
j4_surge,686.0,J2,17,6,7.63,1.94,HIGH
j4_surge,686.0,J3,19,2,8.94,0.68,HIGH
j4_surge,686.0,J4,21,9,7.01,3.52,HIGH
j4_surge,691.0,J1,8,4,6.52,4.38,MODERATE
j4_surge,691.0,J2,18,9,5.52,3.56,HIGH
j4_surge,691.0,J3,13,4,7.68,1.77,MODERATE
j4_surge,691.0,J4,22,11,6.02,5.41,CRITICAL
j4_surge,696.0,J1,7,5,3.52,8.0,HIGH
j4_surge,696.0,J2,18,10,4.7,5.83,CRITICAL
j4_surge,696.0,J3,9,4,6.95,4.56,MODERATE
j4_surge,696.0,J4,20,11,5.45,8.45,CRITICAL
j4_surge,701.0,J1,9,6,3.84,9.0,HIGH
j4_surge,701.0,J2,18,13,3.31,8.56,CRITICAL
j4_surge,701.0,J3,10,7,4.44,6.1,HIGH
j4_surge,701.0,J4,17,12,3.51,13.18,CRITICAL
j4_surge,706.0,J1,9,6,4.08,12.22,HIGH
j4_surge,706.0,J2,20,15,2.74,10.8,CRITICAL
j4_surge,706.0,J3,10,5,6.11,8.4,MODERATE
j4_surge,706.0,J4,17,12,2.96,16.71,CRITICAL
j4_surge,711.0,J1,11,7,4.36,12.73,HIGH
j4_surge,711.0,J2,21,17,1.87,13.76,CRITICAL
j4_surge,711.0,J3,11,8,3.61,9.91,HIGH
j4_surge,711.0,J4,18,13,2.83,19.33,CRITICAL
j4_surge,716.0,J1,12,7,3.93,14.42,HIGH
j4_surge,716.0,J2,23,19,1.68,16.17,CRITICAL
j4_surge,716.0,J3,12,7,5.21,11.92,HIGH
j4_surge,716.0,J4,19,15,2.64,21.84,CRITICAL
j4_surge,721.0,J1,14,9,4.88,4.0,HIGH
j4_surge,721.0,J2,25,23,1.0,13.56,CRITICAL
j4_surge,721.0,J3,13,9,3.39,5.0,HIGH
j4_surge,721.0,J4,21,17,2.44,14.86,CRITICAL
j4_surge,726.0,J1,13,1,8.32,0.15,MODERATE
j4_surge,726.0,J2,25,16,3.02,4.2,CRITICAL
j4_surge,726.0,J3,13,5,6.16,0.54,MODERATE
j4_surge,726.0,J4,19,4,6.15,0.37,HIGH
j4_surge,731.0,J1,14,4,8.9,0.93,MODERATE
j4_surge,731.0,J2,25,9,6.32,0.96,CRITICAL
j4_surge,731.0,J3,15,4,8.15,1.53,HIGH
j4_surge,731.0,J4,16,4,8.44,1.44,HIGH
j4_surge,736.0,J1,11,5,5.61,3.0,MODERATE
j4_surge,736.0,J2,20,3,8.45,1.6,HIGH
j4_surge,736.0,J3,13,5,6.0,3.31,MODERATE
j4_surge,736.0,J4,18,5,8.78,2.39,HIGH
j4_surge,741.0,J1,11,5,5.37,5.27,MODERATE
j4_surge,741.0,J2,15,4,8.03,3.13,HIGH
j4_surge,741.0,J3,11,7,4.14,6.27,HIGH
j4_surge,741.0,J4,16,5,7.83,4.0,HIGH
j4_surge,746.0,J1,10,7,3.23,8.5,HIGH
j4_surge,746.0,J2,14,4,8.12,4.79,MODERATE
j4_surge,746.0,J3,13,9,4.15,7.85,HIGH
j4_surge,746.0,J4,19,5,7.72,4.68,HIGH
j4_surge,751.0,J1,13,8,5.08,9.15,HIGH
j4_surge,751.0,J2,11,4,7.71,7.91,MODERATE
j4_surge,751.0,J3,12,9,2.37,11.83,CRITICAL
j4_surge,751.0,J4,19,6,7.25,6.16,HIGH
j4_surge,756.0,J1,12,8,4.06,13.0,HIGH
j4_surge,756.0,J2,10,5,6.01,10.9,MODERATE
j4_surge,756.0,J3,14,10,2.73,13.5,CRITICAL
j4_surge,756.0,J4,18,7,6.53,8.28,HIGH
j4_surge,761.0,J1,12,9,2.9,16.42,CRITICAL
j4_surge,761.0,J2,11,5,6.47,12.18,MODERATE
j4_surge,761.0,J3,16,12,2.4,15.12,CRITICAL
j4_surge,761.0,J4,16,8,5.83,11.56,HIGH
j4_surge,766.0,J1,14,11,1.78,9.0,CRITICAL
j4_surge,766.0,J2,12,7,4.34,1.25,HIGH
j4_surge,766.0,J3,18,15,2.37,9.67,CRITICAL
j4_surge,766.0,J4,15,11,3.15,4.2,CRITICAL
j4_surge,771.0,J1,13,4,5.17,0.69,MODERATE
j4_surge,771.0,J2,13,4,7.11,0.77,MODERATE
j4_surge,771.0,J3,18,7,4.71,0.39,HIGH
j4_surge,771.0,J4,14,4,5.39,0.86,MODERATE
j4_surge,776.0,J1,15,3,8.49,1.27,HIGH
j4_surge,776.0,J2,16,7,6.56,2.0,HIGH
j4_surge,776.0,J3,20,3,8.15,0.95,HIGH
j4_surge,776.0,J4,16,5,8.28,2.31,HIGH
j4_surge,781.0,J1,8,4,5.19,4.25,MODERATE
j4_surge,781.0,J2,19,7,6.57,3.26,HIGH
j4_surge,781.0,J3,13,3,9.03,2.62,MODERATE
j4_surge,781.0,J4,20,7,7.46,3.15,HIGH
j4_surge,786.0,J1,8,5,4.75,6.75,HIGH
j4_surge,786.0,J2,19,10,4.84,5.32,CRITICAL
j4_surge,786.0,J3,10,4,6.53,5.1,MODERATE
j4_surge,786.0,J4,16,7,6.66,5.88,HIGH
j4_surge,791.0,J1,7,5,2.89,10.71,CRITICAL
j4_surge,791.0,J2,19,13,3.3,8.0,CRITICAL
j4_surge,791.0,J3,10,5,6.15,7.2,MODERATE
j4_surge,791.0,J4,12,8,4.11,10.75,HIGH
j4_surge,796.0,J1,11,6,5.11,9.09,HIGH
j4_surge,796.0,J2,20,16,1.93,10.85,CRITICAL
j4_surge,796.0,J3,11,6,4.96,9.0,HIGH
j4_surge,796.0,J4,13,9,3.27,12.92,HIGH
j4_surge,801.0,J1,11,7,4.5,11.64,HIGH
j4_surge,801.0,J2,22,18,1.45,13.27,CRITICAL
j4_surge,801.0,J3,12,7,5.51,10.75,HIGH
j4_surge,801.0,J4,14,9,3.54,15.14,HIGH
j4_surge,806.0,J1,11,7,4.58,14.64,HIGH
j4_surge,806.0,J2,25,19,2.17,15.16,CRITICAL
j4_surge,806.0,J3,12,7,4.51,13.25,HIGH
j4_surge,806.0,J4,15,11,3.14,17.33,CRITICAL
j4_surge,811.0,J1,12,9,3.01,6.0,HIGH
j4_surge,811.0,J2,26,24,1.23,13.46,CRITICAL
j4_surge,811.0,J3,12,9,3.14,5.83,HIGH
j4_surge,811.0,J4,17,13,3.16,8.29,CRITICAL
j4_surge,816.0,J1,13,2,6.82,0.46,MODERATE
j4_surge,816.0,J2,27,18,3.04,4.52,CRITICAL
j4_surge,816.0,J3,12,2,6.28,0.42,MODERATE
j4_surge,816.0,J4,16,6,5.83,0.56,HIGH
j4_surge,821.0,J1,13,3,9.05,1.23,MODERATE
j4_surge,821.0,J2,27,11,5.97,1.22,CRITICAL
j4_surge,821.0,J3,16,4,8.71,1.06,HIGH
j4_surge,821.0,J4,16,4,9.12,1.69,HIGH
j4_surge,826.0,J1,11,3,7.67,2.82,MODERATE
j4_surge,826.0,J2,23,5,6.96,1.78,HIGH
j4_surge,826.0,J3,14,4,7.89,2.57,MODERATE
j4_surge,826.0,J4,14,5,7.73,3.36,MODERATE
j4_surge,831.0,J1,9,4,5.83,5.44,MODERATE
j4_surge,831.0,J2,18,4,8.17,3.39,HIGH
j4_surge,831.0,J3,11,6,4.96,5.36,HIGH
j4_surge,831.0,J4,16,6,6.84,4.44,HIGH
j4_surge,836.0,J1,10,5,5.63,7.1,MODERATE
j4_surge,836.0,J2,19,6,7.49,4.32,HIGH
j4_surge,836.0,J3,11,7,3.46,8.18,HIGH
j4_surge,836.0,J4,17,6,7.4,5.94,HIGH
j4_surge,841.0,J1,9,7,2.55,10.78,CRITICAL
j4_surge,841.0,J2,14,5,7.37,7.64,MODERATE
j4_surge,841.0,J3,14,9,4.07,9.14,HIGH
j4_surge,841.0,J4,19,7,6.92,6.95,HIGH
j4_surge,846.0,J1,10,7,3.41,12.9,HIGH
j4_surge,846.0,J2,14,7,6.18,9.43,HIGH
j4_surge,846.0,J3,15,11,3.72,11.4,CRITICAL
j4_surge,846.0,J4,19,8,6.09,8.79,HIGH
j4_surge,851.0,J1,13,8,4.52,12.62,HIGH
j4_surge,851.0,J2,13,6,6.49,12.38,HIGH
j4_surge,851.0,J3,15,11,2.69,14.67,CRITICAL
j4_surge,851.0,J4,18,9,5.88,11.5,HIGH
j4_surge,856.0,J1,13,9,3.15,6.31,HIGH
j4_surge,856.0,J2,13,9,3.88,2.46,HIGH
j4_surge,856.0,J3,16,12,2.65,9.62,CRITICAL
j4_surge,856.0,J4,17,12,3.37,4.82,CRITICAL
j4_surge,861.0,J1,14,3,6.41,0.29,MODERATE
j4_surge,861.0,J2,14,4,6.63,0.71,MODERATE
j4_surge,861.0,J3,17,6,5.61,0.0,HIGH
j4_surge,861.0,J4,18,5,5.16,1.0,HIGH
j4_surge,866.0,J1,13,5,7.79,1.31,MODERATE
j4_surge,866.0,J2,19,6,8.19,1.63,HIGH
j4_surge,866.0,J3,20,2,9.69,0.3,HIGH
j4_surge,866.0,J4,19,8,7.03,2.68,HIGH
j4_surge,871.0,J1,10,4,7.2,3.7,MODERATE
j4_surge,871.0,J2,18,8,6.19,3.5,HIGH
j4_surge,871.0,J3,12,3,8.82,1.33,MODERATE
j4_surge,871.0,J4,21,9,6.72,4.14,HIGH
j4_surge,876.0,J1,9,5,4.57,6.33,HIGH
j4_surge,876.0,J2,16,11,3.28,6.56,CRITICAL
j4_surge,876.0,J3,9,5,5.6,3.56,MODERATE
j4_surge,876.0,J4,18,9,5.57,7.11,HIGH
j4_surge,881.0,J1,9,6,4.24,9.0,HIGH
j4_surge,881.0,J2,19,13,3.69,8.21,CRITICAL
j4_surge,881.0,J3,8,5,4.57,6.5,HIGH
j4_surge,881.0,J4,16,10,4.74,10.81,CRITICAL
j4_surge,886.0,J1,9,6,4.35,12.0,HIGH
j4_surge,886.0,J2,21,15,3.3,10.19,CRITICAL
j4_surge,886.0,J3,10,5,5.75,7.2,MODERATE
j4_surge,886.0,J4,15,11,3.13,14.87,CRITICAL
j4_surge,891.0,J1,10,7,3.89,13.8,HIGH
j4_surge,891.0,J2,22,17,2.36,13.0,CRITICAL
j4_surge,891.0,J3,10,6,5.09,9.5,HIGH
j4_surge,891.0,J4,16,11,3.32,17.38,CRITICAL
j4_surge,896.0,J1,12,8,3.66,14.33,HIGH
j4_surge,896.0,J2,23,19,1.66,16.04,CRITICAL
j4_surge,896.0,J3,11,8,3.63,11.36,HIGH
j4_surge,896.0,J4,17,13,2.92,19.76,CRITICAL
