scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j2_surge,561.0,J2,19,5,7.89,2.79,HIGH
j2_surge,561.0,J3,7,3,6.86,3.0,MODERATE
j2_surge,561.0,J4,14,4,9.09,3.71,MODERATE
j2_surge,566.0,J1,17,11,3.13,9.35,CRITICAL
j2_surge,566.0,J2,18,7,6.98,4.61,HIGH
j2_surge,566.0,J3,5,3,4.21,6.6,HIGH
j2_surge,566.0,J4,14,4,7.9,5.0,MODERATE
j2_surge,571.0,J1,20,14,3.44,10.9,CRITICAL
j2_surge,571.0,J2,17,7,6.41,6.94,HIGH
j2_surge,571.0,J3,7,3,4.4,6.86,HIGH
j2_surge,571.0,J4,14,4,7.89,6.43,MODERATE
j2_surge,576.0,J1,20,15,2.48,14.25,CRITICAL
j2_surge,576.0,J2,14,9,4.13,11.21,HIGH
j2_surge,576.0,J3,7,4,5.04,9.43,MODERATE
j2_surge,576.0,J4,16,5,7.57,6.94,HIGH
j2_surge,581.0,J1,22,19,1.81,16.5,CRITICAL
j2_surge,581.0,J2,17,10,4.71,11.76,CRITICAL
j2_surge,581.0,J3,9,5,5.07,9.67,MODERATE
j2_surge,581.0,J4,13,5,6.68,10.46,MODERATE
j2_surge,586.0,J1,24,21,1.04,11.67,CRITICAL
j2_surge,586.0,J2,18,12,2.84,5.44,CRITICAL
j2_surge,586.0,J3,10,7,3.05,4.1,HIGH
j2_surge,586.0,J4,12,7,4.75,1.08,HIGH
j2_surge,591.0,J1,23,13,3.62,2.61,CRITICAL
j2_surge,591.0,J2,19,6,5.49,0.79,HIGH
j2_surge,591.0,J3,10,3,6.31,0.8,MODERATE
j2_surge,591.0,J4,12,5,4.97,1.25,HIGH
j2_surge,596.0,J1,25,9,6.53,0.44,CRITICAL
j2_surge,596.0,J2,22,6,8.06,1.91,HIGH
j2_surge,596.0,J3,9,3,8.11,2.56,MODERATE
j2_surge,596.0,J4,16,7,6.94,2.62,HIGH
j2_surge,601.0,J1,23,4,7.65,0.83,HIGH
j2_surge,601.0,J2,24,11,6.82,3.12,CRITICAL
j2_surge,601.0,J3,9,5,4.86,4.44,HIGH
j2_surge,601.0,J4,12,8,4.19,6.08,HIGH
j2_surge,606.0,J1,16,4,7.49,2.0,HIGH
j2_surge,606.0,J2,25,12,5.92,4.84,CRITICAL
j2_surge,606.0,J3,8,4,5.72,7.5,MODERATE
j2_surge,606.0,J4,11,8,3.2,9.91,HIGH
j2_surge,611.0,J1,13,4,7.63,3.69,MODERATE
j2_surge,611.0,J2,26,14,4.94,6.85,CRITICAL
j2_surge,611.0,J3,8,5,2.91,10.12,CRITICAL
j2_surge,611.0,J4,12,9,3.01,12.42,HIGH
j2_surge,616.0,J1,10,4,6.5,6.8,MODERATE
j2_surge,616.0,J2,29,17,4.35,8.52,CRITICAL
j2_surge,616.0,J3,9,6,3.12,12.11,HIGH
j2_surge,616.0,J4,12,10,1.64,16.0,CRITICAL
j2_surge,621.0,J1,10,6,4.29,9.2,HIGH
j2_surge,621.0,J2,29,19,3.84,11.41,CRITICAL
j2_surge,621.0,J3,11,8,2.86,12.91,CRITICAL
j2_surge,621.0,J4,14,10,2.61,17.21,CRITICAL
j2_surge,626.0,J1,11,6,5.43,11.0,HIGH
j2_surge,626.0,J2,27,21,2.09,15.78,CRITICAL
j2_surge,626.0,J3,10,7,3.46,17.7,HIGH
j2_surge,626.0,J4,16,12,3.17,18.44,CRITICAL
j2_surge,631.0,J1,14,10,3.54,5.14,CRITICAL
j2_surge,631.0,J2,29,24,1.81,12.31,CRITICAL
j2_surge,631.0,J3,12,9,3.0,7.17,CRITICAL
j2_surge,631.0,J4,15,13,1.78,12.07,CRITICAL
j2_surge,636.0,J1,17,6,6.06,0.59,HIGH
j2_surge,636.0,J2,28,18,3.0,4.71,CRITICAL
j2_surge,636.0,J3,11,1,7.61,0.18,MODERATE
j2_surge,636.0,J4,14,2,7.32,0.14,MODERATE
j2_surge,641.0,J1,18,6,7.71,1.94,HIGH
j2_surge,641.0,J2,29,11,5.99,1.62,CRITICAL
j2_surge,641.0,J3,15,4,9.43,0.73,HIGH
j2_surge,641.0,J4,13,1,10.96,0.54,MODERATE
j2_surge,646.0,J1,15,9,4.57,4.47,HIGH
j2_surge,646.0,J2,26,5,7.06,1.62,CRITICAL
j2_surge,646.0,J3,11,3,8.74,2.27,MODERATE
j2_surge,646.0,J4,11,2,10.18,1.27,MODERATE
j2_surge,651.0,J1,15,10,3.94,7.33,CRITICAL
j2_surge,651.0,J2,20,7,7.12,3.45,HIGH
j2_surge,651.0,J3,8,3,6.0,5.0,MODERATE
j2_surge,651.0,J4,14,2,9.49,1.71,MODERATE
j2_surge,656.0,J1,17,12,2.82,9.41,CRITICAL
j2_surge,656.0,J2,20,7,7.25,5.0,HIGH
j2_surge,656.0,J3,7,4,5.74,8.29,MODERATE
j2_surge,656.0,J4,13,2,9.83,2.62,MODERATE
j2_surge,661.0,J1,19,15,2.13,11.42,CRITICAL
j2_surge,661.0,J2,18,9,5.74,7.5,HIGH
j2_surge,661.0,J3,8,5,4.39,9.88,HIGH
j2_surge,661.0,J4,14,3,9.22,3.21,MODERATE
j2_surge,666.0,J1,20,16,2.05,14.5,CRITICAL
j2_surge,666.0,J2,17,10,5.17,10.41,CRITICAL
j2_surge,666.0,J3,10,5,4.78,10.4,HIGH
j2_surge,666.0,J4,14,3,8.61,4.29,MODERATE
j2_surge,671.0,J1,24,19,2.63,15.54,CRITICAL
j2_surge,671.0,J2,17,11,4.69,13.06,CRITICAL
j2_surge,671.0,J3,9,6,3.89,14.89,HIGH
j2_surge,671.0,J4,11,3,8.45,6.82,MODERATE
j2_surge,676.0,J1,25,22,1.58,11.8,CRITICAL
j2_surge,676.0,J2,18,13,2.68,6.28,CRITICAL
j2_surge,676.0,J3,10,7,3.61,5.1,HIGH
j2_surge,676.0,J4,11,6,4.79,0.18,HIGH
j2_surge,681.0,J1,24,15,3.02,3.04,CRITICAL
j2_surge,681.0,J2,20,6,6.21,0.45,HIGH
j2_surge,681.0,J3,10,3,7.57,0.3,MODERATE
j2_surge,681.0,J4,14,6,5.3,1.5,HIGH
j2_surge,686.0,J1,28,11,5.59,0.68,CRITICAL
j2_surge,686.0,J2,22,6,8.0,1.23,HIGH
j2_surge,686.0,J3,8,2,9.26,1.62,MODERATE
j2_surge,686.0,J4,17,7,7.1,3.12,HIGH
j2_surge,691.0,J1,26,4,7.13,1.31,CRITICAL
j2_surge,691.0,J2,20,9,6.39,2.9,HIGH
j2_surge,691.0,J3,7,5,4.16,3.57,HIGH
j2_surge,691.0,J4,12,9,2.8,7.5,CRITICAL
j2_surge,696.0,J1,22,5,8.04,2.45,HIGH
j2_surge,696.0,J2,21,11,5.4,4.81,CRITICAL
j2_surge,696.0,J3,6,4,3.71,7.0,HIGH
j2_surge,696.0,J4,12,9,2.98,10.92,CRITICAL
j2_surge,701.0,J1,15,6,6.95,5.27,HIGH
j2_surge,701.0,J2,27,13,5.68,5.67,CRITICAL
j2_surge,701.0,J3,9,6,3.79,6.89,HIGH
j2_surge,701.0,J4,12,10,2.27,14.67,CRITICAL
j2_surge,706.0,J1,12,6,6.06,8.83,HIGH
j2_surge,706.0,J2,28,15,4.97,7.61,CRITICAL
j2_surge,706.0,J3,9,5,5.54,9.33,MODERATE
j2_surge,706.0,J4,13,11,1.55,17.31,CRITICAL
j2_surge,711.0,J1,13,7,5.43,10.46,HIGH
j2_surge,711.0,J2,27,17,3.62,10.52,CRITICAL
j2_surge,711.0,J3,9,8,1.57,12.22,CRITICAL
j2_surge,711.0,J4,15,11,2.27,18.6,CRITICAL
j2_surge,716.0,J1,14,7,4.95,12.21,HIGH
j2_surge,716.0,J2,26,18,3.16,14.15,CRITICAL
j2_surge,716.0,J3,10,7,3.61,14.4,HIGH
j2_surge,716.0,J4,15,13,1.91,22.47,CRITICAL
j2_surge,721.0,J1,16,10,4.84,3.56,CRITICAL
j2_surge,721.0,J2,27,22,2.01,12.22,CRITICAL
j2_surge,721.0,J3,12,11,1.94,5.33,CRITICAL
j2_surge,721.0,J4,17,15,1.82,13.41,CRITICAL
j2_surge,726.0,J1,17,4,6.94,0.41,HIGH
j2_surge,726.0,J2,28,19,2.72,3.5,CRITICAL
j2_surge,726.0,J3,11,2,7.19,0.45,MODERATE
j2_surge,726.0,J4,15,2,7.03,0.33,HIGH
j2_surge,731.0,J1,19,7,7.22,1.68,HIGH
j2_surge,731.0,J2,29,14,5.32,1.21,CRITICAL
j2_surge,731.0,J3,13,2,9.34,1.15,MODERATE
j2_surge,731.0,J4,13,2,10.56,0.77,MODERATE
j2_surge,736.0,J1,19,10,5.49,3.63,CRITICAL
j2_surge,736.0,J2,26,6,7.49,2.04,CRITICAL
j2_surge,736.0,J3,9,3,7.81,3.11,MODERATE
j2_surge,736.0,J4,13,3,9.23,1.54,MODERATE
j2_surge,741.0,J1,14,10,2.45,8.29,CRITICAL
j2_surge,741.0,J2,20,6,7.71,4.0,HIGH
j2_surge,741.0,J3,8,4,5.45,5.38,MODERATE
j2_surge,741.0,J4,13,2,9.87,2.31,MODERATE
j2_surge,746.0,J1,17,12,2.64,10.0,CRITICAL
j2_surge,746.0,J2,18,8,6.55,6.28,HIGH
j2_surge,746.0,J3,9,5,5.45,7.0,MODERATE
j2_surge,746.0,J4,13,2,9.73,3.08,MODERATE
j2_surge,751.0,J1,21,15,3.02,11.14,CRITICAL
j2_surge,751.0,J2,18,9,5.73,8.5,HIGH
j2_surge,751.0,J3,7,5,3.57,12.14,HIGH
j2_surge,751.0,J4,14,4,8.51,3.79,MODERATE
j2_surge,756.0,J1,21,16,2.47,14.71,CRITICAL
j2_surge,756.0,J2,17,9,5.08,11.59,HIGH
j2_surge,756.0,J3,9,6,3.94,12.22,HIGH
j2_surge,756.0,J4,12,3,8.39,5.67,MODERATE
j2_surge,761.0,J1,22,19,1.62,17.82,CRITICAL
j2_surge,761.0,J2,16,11,3.83,15.31,CRITICAL
j2_surge,761.0,J3,10,7,3.24,14.0,HIGH
j2_surge,761.0,J4,11,4,7.44,7.55,MODERATE
j2_surge,766.0,J1,25,22,1.48,12.72,CRITICAL
j2_surge,766.0,J2,18,12,3.35,7.67,CRITICAL
j2_surge,766.0,J3,11,8,3.62,4.91,HIGH
j2_surge,766.0,J4,11,7,4.36,0.45,HIGH
j2_surge,771.0,J1,23,14,3.07,3.43,CRITICAL
j2_surge,771.0,J2,20,6,5.86,0.65,HIGH
j2_surge,771.0,J3,11,2,6.82,0.27,MODERATE
j2_surge,771.0,J4,11,6,5.37,1.27,HIGH
j2_surge,776.0,J1,27,10,6.17,0.7,CRITICAL
j2_surge,776.0,J2,20,6,7.84,1.75,HIGH
j2_surge,776.0,J3,9,3,7.82,1.78,MODERATE
j2_surge,776.0,J4,15,7,5.84,2.73,HIGH
j2_surge,781.0,J1,23,3,8.16,1.48,HIGH
j2_surge,781.0,J2,20,9,6.35,3.25,HIGH
j2_surge,781.0,J3,7,3,6.04,4.43,MODERATE
j2_surge,781.0,J4,14,8,4.96,5.29,HIGH
j2_surge,786.0,J1,16,5,7.35,3.19,HIGH
j2_surge,786.0,J2,26,12,6.34,4.08,CRITICAL
j2_surge,786.0,J3,7,4,5.23,6.86,MODERATE
j2_surge,786.0,J4,12,8,4.16,9.08,HIGH
j2_surge,791.0,J1,13,5,6.98,5.62,MODERATE
j2_surge,791.0,J2,27,13,5.6,5.85,CRITICAL
j2_surge,791.0,J3,8,5,3.94,8.5,HIGH
j2_surge,791.0,J4,11,9,2.5,13.36,CRITICAL
j2_surge,796.0,J1,11,6,5.11,8.91,HIGH
j2_surge,796.0,J2,29,16,4.79,7.66,CRITICAL
j2_surge,796.0,J3,8,6,2.14,11.88,CRITICAL
j2_surge,796.0,J4,13,10,2.38,14.62,CRITICAL
j2_surge,801.0,J1,13,7,4.76,9.77,HIGH
j2_surge,801.0,J2,26,18,3.11,11.58,CRITICAL
j2_surge,801.0,J3,9,7,2.66,13.89,CRITICAL
j2_surge,801.0,J4,14,10,2.69,17.07,CRITICAL
j2_surge,806.0,J1,13,7,5.6,12.23,HIGH
j2_surge,806.0,J2,26,20,2.48,15.0,CRITICAL
j2_surge,806.0,J3,11,7,3.49,14.18,HIGH
j2_surge,806.0,J4,14,12,1.61,20.86,CRITICAL
j2_surge,811.0,J1,14,9,4.35,5.07,HIGH
j2_surge,811.0,J2,30,23,2.25,11.93,CRITICAL
j2_surge,811.0,J3,12,10,2.51,6.0,CRITICAL
j2_surge,811.0,J4,15,13,2.07,11.93,CRITICAL
j2_surge,816.0,J1,16,4,6.57,0.62,HIGH
j2_surge,816.0,J2,29,19,2.51,4.59,CRITICAL
j2_surge,816.0,J3,11,2,6.28,1.0,MODERATE
j2_surge,816.0,J4,14,2,7.15,0.0,MODERATE
j2_surge,821.0,J1,17,5,7.9,1.88,HIGH
j2_surge,821.0,J2,31,13,5.8,1.45,CRITICAL
j2_surge,821.0,J3,14,3,9.39,1.71,MODERATE
j2_surge,821.0,J4,12,1,11.1,0.25,MODERATE
j2_surge,826.0,J1,16,8,5.89,3.69,HIGH
j2_surge,826.0,J2,26,8,6.66,2.54,CRITICAL
j2_surge,826.0,J3,12,4,7.69,3.25,MODERATE
j2_surge,826.0,J4,11,1,10.76,0.73,MODERATE
j2_surge,831.0,J1,15,9,4.69,6.4,HIGH
j2_surge,831.0,J2,18,8,5.58,5.67,HIGH
j2_surge,831.0,J3,7,4,4.78,8.29,HIGH
j2_surge,831.0,J4,13,2,9.51,1.0,MODERATE
j2_surge,836.0,J1,16,10,3.34,8.94,CRITICAL
j2_surge,836.0,J2,19,10,5.53,7.58,CRITICAL
j2_surge,836.0,J3,8,5,3.91,9.75,HIGH
j2_surge,836.0,J4,12,2,9.43,1.83,MODERATE
j2_surge,841.0,J1,16,13,1.83,12.19,CRITICAL
j2_surge,841.0,J2,22,11,6.29,8.59,CRITICAL
j2_surge,841.0,J3,10,6,4.92,10.3,HIGH
j2_surge,841.0,J4,12,2,8.97,2.67,MODERATE
j2_surge,846.0,J1,18,14,2.14,14.11,CRITICAL
j2_surge,846.0,J2,21,12,5.36,11.38,CRITICAL
j2_surge,846.0,J3,10,6,4.74,13.1,HIGH
j2_surge,846.0,J4,11,2,9.65,3.82,MODERATE
j2_surge,851.0,J1,21,17,2.52,15.38,CRITICAL
j2_surge,851.0,J2,19,13,3.93,15.47,CRITICAL
j2_surge,851.0,J3,10,7,3.2,16.1,HIGH
j2_surge,851.0,J4,13,4,8.5,4.08,MODERATE
j2_surge,856.0,J1,23,19,1.97,11.91,CRITICAL
j2_surge,856.0,J2,20,15,3.22,9.45,CRITICAL
j2_surge,856.0,J3,10,7,4.22,6.5,HIGH
j2_surge,856.0,J4,12,6,5.98,0.5,HIGH
j2_surge,861.0,J1,25,13,4.11,2.0,CRITICAL
j2_surge,861.0,J2,20,5,5.77,0.55,HIGH
j2_surge,861.0,J3,11,1,8.57,0.09,MODERATE
j2_surge,861.0,J4,13,8,3.82,1.38,HIGH
j2_surge,866.0,J1,27,11,6.38,0.67,CRITICAL
j2_surge,866.0,J2,21,6,7.9,1.52,HIGH
j2_surge,866.0,J3,10,3,8.81,0.8,MODERATE
j2_surge,866.0,J4,18,9,6.1,3.17,HIGH
j2_surge,871.0,J1,24,4,8.34,1.54,HIGH
j2_surge,871.0,J2,20,8,6.21,3.15,HIGH
j2_surge,871.0,J3,5,3,4.28,3.8,HIGH
j2_surge,871.0,J4,16,10,4.44,6.12,CRITICAL
j2_surge,876.0,J1,18,5,8.32,3.17,HIGH
j2_surge,876.0,J2,24,11,5.74,4.33,CRITICAL
j2_surge,876.0,J3,7,4,4.52,4.86,HIGH
j2_surge,876.0,J4,12,10,1.95,11.92,CRITICAL
j2_surge,881.0,J1,14,6,6.43,5.86,HIGH
j2_surge,881.0,J2,28,13,5.62,5.57,CRITICAL
j2_surge,881.0,J3,8,5,4.42,6.38,HIGH
j2_surge,881.0,J4,14,11,2.6,13.64,CRITICAL
j2_surge,886.0,J1,13,6,6.73,8.46,HIGH
j2_surge,886.0,J2,27,15,4.73,8.04,CRITICAL
j2_surge,886.0,J3,8,5,4.01,8.88,HIGH
j2_surge,886.0,J4,15,11,2.47,16.27,CRITICAL
j2_surge,891.0,J1,12,7,5.09,11.67,HIGH
j2_surge,891.0,J2,26,17,3.79,11.19,CRITICAL
j2_surge,891.0,J3,9,6,4.48,10.33,HIGH
j2_surge,891.0,J4,15,12,1.59,20.13,CRITICAL
j2_surge,896.0,J1,14,7,5.25,12.43,HIGH
j2_surge,896.0,J2,26,19,2.79,14.38,CRITICAL
j2_surge,896.0,J3,9,8,1.49,13.67,CRITICAL
j2_surge,896.0,J4,17,13,2.51,21.53,CRITICAL
