scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
normal,626.0,J3,10,7,3.46,18.2,HIGH
normal,626.0,J4,8,6,3.27,14.75,HIGH
normal,631.0,J1,11,7,4.45,6.64,HIGH
normal,631.0,J2,14,11,2.59,10.5,CRITICAL
normal,631.0,J3,11,9,2.21,7.91,CRITICAL
normal,631.0,J4,8,6,3.45,3.12,HIGH
normal,636.0,J1,14,2,7.59,0.21,MODERATE
normal,636.0,J2,16,4,5.34,0.0,HIGH
normal,636.0,J3,9,2,7.64,0.22,MODERATE
normal,636.0,J4,7,2,7.73,1.29,MODERATE
normal,641.0,J1,13,3,9.43,1.08,MODERATE
normal,641.0,J2,15,2,8.41,0.47,HIGH
normal,641.0,J3,14,3,9.96,0.5,MODERATE
normal,641.0,J4,11,2,10.06,1.73,MODERATE
normal,646.0,J1,9,3,6.97,3.22,MODERATE
normal,646.0,J2,7,2,7.66,2.43,MODERATE
normal,646.0,J3,10,2,10.25,1.6,MODERATE
normal,646.0,J4,10,3,7.73,3.1,MODERATE
normal,651.0,J1,9,4,6.11,5.11,MODERATE
normal,651.0,J2,7,4,5.58,4.29,MODERATE
normal,651.0,J3,7,3,7.22,3.71,MODERATE
normal,651.0,J4,12,3,7.76,3.83,MODERATE
normal,656.0,J1,10,6,4.48,6.8,HIGH
normal,656.0,J2,6,3,6.13,7.5,MODERATE
normal,656.0,J3,6,3,6.19,6.83,MODERATE
normal,656.0,J4,8,3,7.56,7.62,MODERATE
normal,661.0,J1,11,7,4.13,8.55,HIGH
normal,661.0,J2,8,5,4.96,7.5,HIGH
normal,661.0,J3,7,4,4.61,8.29,HIGH
normal,661.0,J4,6,4,4.34,12.67,HIGH
normal,666.0,J1,10,8,2.5,12.7,CRITICAL
normal,666.0,J2,9,4,6.89,8.78,MODERATE
normal,666.0,J3,9,5,5.19,8.67,MODERATE
normal,666.0,J4,8,4,5.14,12.0,MODERATE
normal,671.0,J1,14,9,4.46,12.0,HIGH
normal,671.0,J2,10,6,4.93,9.9,HIGH
normal,671.0,J3,8,5,4.84,12.62,HIGH
normal,671.0,J4,6,4,4.46,19.33,HIGH
normal,676.0,J1,14,11,2.62,6.71,CRITICAL
normal,676.0,J2,9,5,4.78,2.11,HIGH
normal,676.0,J3,9,6,3.58,5.56,HIGH
normal,676.0,J4,9,6,4.79,1.78,HIGH
normal,681.0,J1,15,4,5.61,0.47,HIGH
normal,681.0,J2,10,3,7.01,0.5,MODERATE
normal,681.0,J3,11,3,7.19,0.18,MODERATE
normal,681.0,J4,10,4,6.01,0.6,MODERATE
normal,686.0,J1,15,4,7.89,1.47,HIGH
normal,686.0,J2,13,3,9.14,1.31,MODERATE
normal,686.0,J3,9,2,9.42,1.33,MODERATE
normal,686.0,J4,13,5,7.95,1.69,MODERATE
normal,691.0,J1,8,4,6.24,5.0,MODERATE
normal,691.0,J2,14,5,7.84,2.29,MODERATE
normal,691.0,J3,7,4,4.23,3.29,HIGH
normal,691.0,J4,8,4,5.91,5.25,MODERATE
normal,696.0,J1,8,5,4.88,7.5,HIGH
normal,696.0,J2,12,6,6.18,4.25,HIGH
normal,696.0,J3,6,4,3.65,7.0,HIGH
normal,696.0,J4,7,4,4.18,8.86,HIGH
normal,701.0,J1,9,6,3.74,9.33,HIGH
normal,701.0,J2,10,7,3.8,7.5,HIGH
normal,701.0,J3,9,6,3.67,6.89,HIGH
normal,701.0,J4,7,5,2.85,12.14,CRITICAL
normal,706.0,J1,9,6,4.06,12.44,HIGH
normal,706.0,J2,12,8,4.24,8.75,HIGH
normal,706.0,J3,9,5,5.56,9.44,MODERATE
normal,706.0,J4,7,5,3.05,15.71,HIGH
normal,711.0,J1,11,7,4.27,12.91,HIGH
normal,711.0,J2,12,9,3.26,11.67,HIGH
normal,711.0,J3,9,8,1.62,12.33,CRITICAL
normal,711.0,J4,9,6,3.43,15.22,HIGH
normal,716.0,J1,12,7,3.99,14.75,HIGH
normal,716.0,J2,13,10,2.84,13.77,CRITICAL
normal,716.0,J3,10,7,3.55,14.5,HIGH
normal,716.0,J4,8,6,3.28,20.88,HIGH
normal,721.0,J1,14,9,4.93,3.93,HIGH
normal,721.0,J2,14,12,1.96,7.29,CRITICAL
normal,721.0,J3,12,10,2.59,5.58,CRITICAL
normal,721.0,J4,10,9,2.15,5.4,CRITICAL
normal,726.0,J1,13,1,8.44,0.15,MODERATE
normal,726.0,J2,15,4,6.17,0.47,HIGH
normal,726.0,J3,11,2,7.72,0.64,MODERATE
normal,726.0,J4,8,1,8.25,0.5,MODERATE
normal,731.0,J1,14,4,9.08,1.14,MODERATE
normal,731.0,J2,12,3,8.54,1.42,MODERATE
normal,731.0,J3,13,3,9.04,1.38,MODERATE
normal,731.0,J4,11,2,8.88,0.82,MODERATE
normal,736.0,J1,11,5,6.03,3.36,MODERATE
normal,736.0,J2,7,3,6.66,4.29,MODERATE
normal,736.0,J3,9,3,8.32,3.67,MODERATE
normal,736.0,J4,13,3,8.5,1.46,MODERATE
normal,741.0,J1,9,5,4.51,6.89,HIGH
normal,741.0,J2,6,4,4.34,7.5,HIGH
normal,741.0,J3,7,4,4.8,7.14,HIGH
normal,741.0,J4,9,2,8.01,3.22,MODERATE
normal,746.0,J1,11,7,4.2,7.91,HIGH
normal,746.0,J2,7,4,4.34,9.14,HIGH
normal,746.0,J3,8,5,4.29,8.75,HIGH
normal,746.0,J4,6,2,7.85,6.5,MODERATE
normal,751.0,J1,13,8,4.85,9.31,HIGH
normal,751.0,J2,7,4,4.48,12.0,HIGH
normal,751.0,J3,7,5,3.07,13.29,HIGH
normal,751.0,J4,6,4,4.71,8.5,HIGH
normal,756.0,J1,12,8,3.97,13.17,HIGH
normal,756.0,J2,8,5,4.09,13.5,HIGH
normal,756.0,J3,10,6,4.69,11.8,HIGH
normal,756.0,J4,6,3,5.75,11.0,MODERATE
normal,761.0,J1,12,9,2.74,16.5,CRITICAL
normal,761.0,J2,9,5,4.86,14.78,HIGH
normal,761.0,J3,10,7,3.18,14.7,HIGH
normal,761.0,J4,7,4,5.19,11.57,MODERATE
normal,766.0,J1,14,11,2.67,8.93,CRITICAL
normal,766.0,J2,9,7,3.12,1.67,HIGH
normal,766.0,J3,11,8,3.8,5.27,HIGH
normal,766.0,J4,7,6,2.68,0.43,CRITICAL
normal,771.0,J1,15,5,5.62,0.47,HIGH
normal,771.0,J2,7,2,8.14,0.71,MODERATE
normal,771.0,J3,11,3,6.04,0.55,MODERATE
normal,771.0,J4,7,2,7.77,0.86,MODERATE
normal,776.0,J1,15,3,7.75,1.27,HIGH
normal,776.0,J2,11,2,8.52,1.18,MODERATE
normal,776.0,J3,8,3,7.21,2.5,MODERATE
normal,776.0,J4,11,2,9.88,1.45,MODERATE
normal,781.0,J1,8,3,6.4,4.25,MODERATE
normal,781.0,J2,14,3,8.7,1.93,MODERATE
normal,781.0,J3,7,3,6.34,5.0,MODERATE
normal,781.0,J4,9,4,6.81,2.89,MODERATE
normal,786.0,J1,8,5,5.01,6.38,MODERATE
normal,786.0,J2,13,4,6.94,3.38,MODERATE
normal,786.0,J3,7,4,4.99,7.29,HIGH
normal,786.0,J4,7,3,6.88,5.86,MODERATE
normal,791.0,J1,8,5,4.45,9.0,HIGH
normal,791.0,J2,10,6,4.2,6.6,HIGH
normal,791.0,J3,8,5,3.94,8.88,HIGH
normal,791.0,J4,5,3,3.08,11.2,HIGH
normal,796.0,J1,10,6,4.86,9.7,HIGH
normal,796.0,J2,12,8,3.9,8.25,HIGH
normal,796.0,J3,8,6,2.17,11.88,CRITICAL
normal,796.0,J4,7,4,4.61,10.71,HIGH
normal,801.0,J1,10,7,3.14,12.5,HIGH
normal,801.0,J2,13,8,4.27,10.54,HIGH
normal,801.0,J3,10,6,4.2,12.5,HIGH
normal,801.0,J4,6,4,3.97,15.83,HIGH
normal,806.0,J1,11,7,4.45,14.27,HIGH
normal,806.0,J2,14,9,3.21,12.86,HIGH
normal,806.0,J3,11,7,4.08,14.09,HIGH
normal,806.0,J4,7,6,2.14,16.71,CRITICAL
normal,811.0,J1,11,8,3.02,6.18,HIGH
normal,811.0,J2,15,12,2.31,9.67,CRITICAL
normal,811.0,J3,11,9,2.48,5.91,CRITICAL
normal,811.0,J4,7,5,4.41,3.71,HIGH
normal,816.0,J1,12,2,7.55,0.25,MODERATE
normal,816.0,J2,17,7,4.87,0.41,HIGH
normal,816.0,J3,10,2,6.07,0.6,MODERATE
normal,816.0,J4,6,1,7.67,0.0,MODERATE
normal,821.0,J1,12,2,10.06,0.67,MODERATE
normal,821.0,J2,16,3,8.06,1.38,HIGH
normal,821.0,J3,13,2,9.43,1.0,MODERATE
normal,821.0,J4,9,1,11.18,0.33,MODERATE
normal,826.0,J1,9,2,8.1,1.78,MODERATE
normal,826.0,J2,10,4,6.47,4.1,MODERATE
normal,826.0,J3,11,3,8.11,2.09,MODERATE
normal,826.0,J4,10,1,10.32,0.8,MODERATE
normal,831.0,J1,8,3,5.63,3.62,MODERATE
normal,831.0,J2,8,4,6.39,7.62,MODERATE
normal,831.0,J3,8,3,6.9,4.5,MODERATE
normal,831.0,J4,10,2,8.69,1.3,MODERATE
normal,836.0,J1,9,5,5.5,5.44,MODERATE
normal,836.0,J2,8,6,3.6,10.38,HIGH
normal,836.0,J3,7,4,4.39,7.43,HIGH
normal,836.0,J4,6,2,7.48,3.83,MODERATE
normal,841.0,J1,9,6,4.09,7.78,HIGH
normal,841.0,J2,9,5,5.61,12.0,MODERATE
normal,841.0,J3,9,5,5.39,8.0,MODERATE
normal,841.0,J4,6,2,7.56,5.5,MODERATE
normal,846.0,J1,9,6,4.01,10.56,HIGH
normal,846.0,J2,10,7,3.94,13.3,HIGH
normal,846.0,J3,9,5,5.35,10.56,MODERATE
normal,846.0,J4,5,2,6.53,8.6,MODERATE
normal,851.0,J1,11,7,4.56,11.27,HIGH
normal,851.0,J2,11,6,5.44,14.73,HIGH
normal,851.0,J3,9,5,3.72,13.33,HIGH
normal,851.0,J4,6,4,4.02,9.33,HIGH
normal,856.0,J1,12,7,3.64,6.83,HIGH
normal,856.0,J2,11,8,3.21,2.82,HIGH
normal,856.0,J3,9,6,4.68,7.33,HIGH
normal,856.0,J4,8,3,6.61,1.0,MODERATE
normal,861.0,J1,14,3,6.39,0.21,MODERATE
normal,861.0,J2,11,2,7.69,0.45,MODERATE
normal,861.0,J3,11,1,8.1,0.09,MODERATE
normal,861.0,J4,8,4,5.69,0.5,MODERATE
normal,866.0,J1,14,5,7.93,1.21,MODERATE
normal,866.0,J2,15,4,8.69,1.0,HIGH
normal,866.0,J3,10,3,9.18,0.7,MODERATE
normal,866.0,J4,13,4,8.59,1.62,MODERATE
normal,871.0,J1,9,4,6.77,4.0,MODERATE
normal,871.0,J2,13,4,7.5,2.54,MODERATE
normal,871.0,J3,5,3,4.58,3.6,HIGH
normal,871.0,J4,9,4,6.43,4.56,MODERATE
normal,876.0,J1,8,5,4.48,7.0,HIGH
normal,876.0,J2,12,5,6.37,4.42,MODERATE
normal,876.0,J3,7,4,4.17,4.71,HIGH
normal,876.0,J4,6,5,2.03,10.67,CRITICAL
normal,881.0,J1,9,6,3.71,9.0,HIGH
normal,881.0,J2,11,7,4.47,7.0,HIGH
normal,881.0,J3,8,4,4.69,6.5,HIGH
normal,881.0,J4,9,5,4.93,9.89,HIGH
normal,886.0,J1,9,6,4.39,12.0,HIGH
normal,886.0,J2,12,8,4.12,8.92,HIGH
normal,886.0,J3,8,4,4.17,9.0,HIGH
normal,886.0,J4,8,5,4.24,14.25,HIGH
normal,891.0,J1,10,7,3.45,13.8,HIGH
normal,891.0,J2,13,9,3.79,10.92,HIGH
normal,891.0,J3,9,6,4.26,10.67,HIGH
normal,891.0,J4,8,6,1.92,17.5,CRITICAL
normal,896.0,J1,12,8,3.79,14.42,HIGH
normal,896.0,J2,13,10,2.74,14.08,CRITICAL
normal,896.0,J3,10,8,2.46,12.5,CRITICAL
normal,896.0,J4,9,6,4.24,18.89,HIGH
