scenario,timestamp,junction,vehicle_count,queue_length,average_speed,average_waiting,congestion_level
j1_surge,561.0,J1,21,10,5.61,4.76,CRITICAL
j1_surge,561.0,J2,9,5,4.46,6.89,HIGH
j1_surge,561.0,J3,15,2,9.16,1.27,HIGH
j1_surge,561.0,J4,9,3,7.0,4.0,MODERATE
j1_surge,566.0,J1,17,11,3.4,8.76,CRITICAL
j1_surge,566.0,J2,11,6,4.61,8.09,HIGH
j1_surge,566.0,J3,12,3,8.41,2.67,MODERATE
j1_surge,566.0,J4,7,3,5.82,7.29,MODERATE
j1_surge,571.0,J1,20,14,3.04,10.25,CRITICAL
j1_surge,571.0,J2,10,7,2.57,12.2,CRITICAL
j1_surge,571.0,J3,12,4,7.92,3.92,MODERATE
j1_surge,571.0,J4,7,3,6.87,9.43,MODERATE
j1_surge,576.0,J1,23,15,3.66,11.87,CRITICAL
j1_surge,576.0,J2,12,9,2.97,13.5,CRITICAL
j1_surge,576.0,J3,8,4,6.37,8.38,MODERATE
j1_surge,576.0,J4,6,4,4.47,13.67,HIGH
j1_surge,581.0,J1,24,18,3.23,14.58,CRITICAL
j1_surge,581.0,J2,12,9,1.82,17.17,CRITICAL
j1_surge,581.0,J3,10,5,5.92,8.8,MODERATE
j1_surge,581.0,J4,8,4,5.79,12.75,MODERATE
j1_surge,586.0,J1,26,20,2.14,10.35,CRITICAL
j1_surge,586.0,J2,14,11,2.4,6.79,CRITICAL
j1_surge,586.0,J3,12,8,4.92,3.67,HIGH
j1_surge,586.0,J4,7,5,3.19,1.71,HIGH
j1_surge,591.0,J1,24,15,3.44,2.33,CRITICAL
j1_surge,591.0,J2,16,2,7.44,0.25,HIGH
j1_surge,591.0,J3,14,5,6.76,0.43,MODERATE
j1_surge,591.0,J4,6,2,7.68,1.5,MODERATE
j1_surge,596.0,J1,30,11,6.17,0.8,CRITICAL
j1_surge,596.0,J2,16,3,8.84,0.75,HIGH
j1_surge,596.0,J3,12,5,6.21,2.33,MODERATE
j1_surge,596.0,J4,11,2,9.63,1.73,MODERATE
j1_surge,601.0,J1,25,6,7.2,1.84,CRITICAL
j1_surge,601.0,J2,18,3,9.24,1.5,HIGH
j1_surge,601.0,J3,11,6,4.3,5.09,HIGH
j1_surge,601.0,J4,7,4,5.05,4.57,MODERATE
j1_surge,606.0,J1,20,8,5.6,3.7,HIGH
j1_surge,606.0,J2,18,4,8.06,2.39,HIGH
j1_surge,606.0,J3,12,7,4.67,7.25,HIGH
j1_surge,606.0,J4,6,3,5.82,7.83,MODERATE
j1_surge,611.0,J1,19,9,5.27,5.89,HIGH
j1_surge,611.0,J2,16,7,5.83,4.25,HIGH
j1_surge,611.0,J3,12,10,1.81,10.25,CRITICAL
j1_surge,611.0,J4,6,3,5.41,10.33,MODERATE
j1_surge,616.0,J1,18,10,5.13,8.83,CRITICAL
j1_surge,616.0,J2,18,7,5.92,5.44,HIGH
j1_surge,616.0,J3,14,10,2.35,12.29,CRITICAL
j1_surge,616.0,J4,6,4,3.16,13.33,HIGH
j1_surge,621.0,J1,19,13,4.0,11.11,CRITICAL
j1_surge,621.0,J2,18,8,6.07,7.56,HIGH
j1_surge,621.0,J3,16,12,2.54,14.12,CRITICAL
j1_surge,621.0,J4,7,4,4.75,14.29,HIGH
j1_surge,626.0,J1,19,13,3.49,14.32,CRITICAL
j1_surge,626.0,J2,16,9,4.57,11.06,HIGH
j1_surge,626.0,J3,16,12,2.23,17.69,CRITICAL
j1_surge,626.0,J4,9,6,4.41,13.33,HIGH
j1_surge,631.0,J1,23,17,2.84,9.35,CRITICAL
j1_surge,631.0,J2,17,11,2.96,8.41,CRITICAL
j1_surge,631.0,J3,18,14,2.28,10.11,CRITICAL
j1_surge,631.0,J4,7,5,3.72,3.29,HIGH
j1_surge,636.0,J1,25,14,4.17,1.16,CRITICAL
j1_surge,636.0,J2,19,9,4.21,0.47,HIGH
j1_surge,636.0,J3,17,7,4.79,0.47,HIGH
j1_surge,636.0,J4,7,1,9.0,0.29,MODERATE
j1_surge,641.0,J1,28,8,6.83,1.43,CRITICAL
j1_surge,641.0,J2,19,5,7.15,1.74,HIGH
j1_surge,641.0,J3,20,4,8.02,0.55,HIGH
j1_surge,641.0,J4,10,1,10.51,0.7,MODERATE
j1_surge,646.0,J1,28,9,7.56,2.57,CRITICAL
j1_surge,646.0,J2,13,6,5.87,4.46,HIGH
j1_surge,646.0,J3,17,3,9.99,1.47,HIGH
j1_surge,646.0,J4,10,2,8.68,1.4,MODERATE
j1_surge,651.0,J1,24,10,6.27,4.71,CRITICAL
j1_surge,651.0,J2,12,8,4.3,7.25,HIGH
j1_surge,651.0,J3,15,3,8.94,2.67,HIGH
j1_surge,651.0,J4,11,2,8.85,2.18,MODERATE
j1_surge,656.0,J1,20,11,4.21,8.25,CRITICAL
j1_surge,656.0,J2,12,9,3.26,10.25,HIGH
j1_surge,656.0,J3,13,4,8.52,4.46,MODERATE
j1_surge,656.0,J4,7,2,7.64,4.86,MODERATE
j1_surge,661.0,J1,21,15,2.9,10.71,CRITICAL
j1_surge,661.0,J2,14,9,3.8,11.64,HIGH
j1_surge,661.0,J3,10,5,5.65,8.0,MODERATE
j1_surge,661.0,J4,5,3,5.33,9.2,MODERATE
j1_surge,666.0,J1,22,16,2.98,13.5,CRITICAL
j1_surge,666.0,J2,15,11,3.04,13.73,CRITICAL
j1_surge,666.0,J3,13,6,6.3,8.08,HIGH
j1_surge,666.0,J4,6,3,5.06,10.17,MODERATE
j1_surge,671.0,J1,25,19,3.03,15.12,CRITICAL
j1_surge,671.0,J2,17,12,3.72,15.06,CRITICAL
j1_surge,671.0,J3,11,6,5.7,12.0,HIGH
j1_surge,671.0,J4,5,3,4.41,15.2,HIGH
j1_surge,676.0,J1,28,23,1.85,10.54,CRITICAL
j1_surge,676.0,J2,17,13,2.87,8.47,CRITICAL
j1_surge,676.0,J3,12,8,4.03,4.08,HIGH
j1_surge,676.0,J4,8,4,5.81,0.0,MODERATE
j1_surge,681.0,J1,28,16,3.72,2.93,CRITICAL
j1_surge,681.0,J2,17,5,5.38,0.41,HIGH
j1_surge,681.0,J3,13,4,6.49,0.69,MODERATE
j1_surge,681.0,J4,9,2,7.41,0.44,MODERATE
j1_surge,686.0,J1,32,13,5.83,1.12,CRITICAL
j1_surge,686.0,J2,17,4,9.09,1.18,HIGH
j1_surge,686.0,J3,11,4,7.37,2.27,MODERATE
j1_surge,686.0,J4,13,4,7.94,1.62,MODERATE
j1_surge,691.0,J1,30,9,6.44,2.33,CRITICAL
j1_surge,691.0,J2,15,5,8.35,2.33,HIGH
j1_surge,691.0,J3,11,7,4.46,4.09,HIGH
j1_surge,691.0,J4,10,4,6.65,4.1,MODERATE
j1_surge,696.0,J1,25,10,6.05,4.48,CRITICAL
j1_surge,696.0,J2,14,5,7.22,3.86,MODERATE
j1_surge,696.0,J3,10,8,2.27,7.4,CRITICAL
j1_surge,696.0,J4,7,5,3.79,9.0,HIGH
j1_surge,701.0,J1,20,10,5.07,7.95,CRITICAL
j1_surge,701.0,J2,19,7,6.94,4.05,HIGH
j1_surge,701.0,J3,13,10,2.98,8.38,CRITICAL
j1_surge,701.0,J4,7,5,3.23,12.57,HIGH
j1_surge,706.0,J1,20,12,4.44,10.65,CRITICAL
j1_surge,706.0,J2,20,8,6.59,5.4,HIGH
j1_surge,706.0,J3,15,10,4.11,9.93,CRITICAL
j1_surge,706.0,J4,6,5,1.02,18.83,CRITICAL
j1_surge,711.0,J1,21,15,3.27,13.14,CRITICAL
j1_surge,711.0,J2,18,9,5.68,7.94,HIGH
j1_surge,711.0,J3,14,12,1.57,13.71,CRITICAL
j1_surge,711.0,J4,9,6,2.9,15.78,CRITICAL
j1_surge,716.0,J1,22,15,3.61,15.73,CRITICAL
j1_surge,716.0,J2,17,10,4.76,10.76,CRITICAL
j1_surge,716.0,J3,16,13,2.23,15.5,CRITICAL
j1_surge,716.0,J4,8,6,2.93,21.5,CRITICAL
j1_surge,721.0,J1,25,19,2.41,9.92,CRITICAL
j1_surge,721.0,J2,18,14,2.88,6.0,CRITICAL
j1_surge,721.0,J3,18,16,1.98,8.0,CRITICAL
j1_surge,721.0,J4,10,8,2.68,5.4,CRITICAL
j1_surge,726.0,J1,25,11,5.1,0.84,CRITICAL
j1_surge,726.0,J2,20,8,4.88,1.05,HIGH
j1_surge,726.0,J3,17,6,5.62,0.41,HIGH
j1_surge,726.0,J4,7,1,8.36,0.57,MODERATE
j1_surge,731.0,J1,27,7,7.08,1.15,CRITICAL
j1_surge,731.0,J2,17,6,6.62,2.94,HIGH
j1_surge,731.0,J3,19,2,8.8,0.89,HIGH
j1_surge,731.0,J4,11,2,10.17,1.0,MODERATE
j1_surge,736.0,J1,26,9,6.79,2.5,CRITICAL
j1_surge,736.0,J2,12,7,4.65,6.92,HIGH
j1_surge,736.0,J3,16,3,9.97,1.88,HIGH
j1_surge,736.0,J4,12,2,10.2,1.75,MODERATE
j1_surge,741.0,J1,23,9,6.16,4.57,HIGH
j1_surge,741.0,J2,11,9,2.28,10.91,CRITICAL
j1_surge,741.0,J3,15,4,8.44,3.0,HIGH
j1_surge,741.0,J4,8,2,9.29,3.88,MODERATE
j1_surge,746.0,J1,20,13,4.29,7.75,CRITICAL
j1_surge,746.0,J2,13,10,2.73,12.54,CRITICAL
j1_surge,746.0,J3,13,5,6.94,4.92,MODERATE
j1_surge,746.0,J4,6,3,6.42,6.83,MODERATE
j1_surge,751.0,J1,22,14,4.2,9.77,CRITICAL
j1_surge,751.0,J2,13,10,1.69,16.23,CRITICAL
j1_surge,751.0,J3,9,5,5.31,9.67,MODERATE
j1_surge,751.0,J4,7,4,5.8,8.0,MODERATE
j1_surge,756.0,J1,22,15,3.44,12.86,CRITICAL
j1_surge,756.0,J2,15,11,2.37,17.73,CRITICAL
j1_surge,756.0,J3,10,6,4.54,11.2,HIGH
j1_surge,756.0,J4,6,3,6.09,11.83,MODERATE
j1_surge,761.0,J1,24,18,3.19,15.0,CRITICAL
j1_surge,761.0,J2,16,12,2.15,20.31,CRITICAL
j1_surge,761.0,J3,11,7,4.26,12.82,HIGH
j1_surge,761.0,J4,7,4,5.01,12.29,MODERATE
j1_surge,766.0,J1,25,21,1.65,12.64,CRITICAL
j1_surge,766.0,J2,17,14,2.08,12.41,CRITICAL
j1_surge,766.0,J3,13,7,4.9,4.0,HIGH
j1_surge,766.0,J4,8,7,2.44,0.75,CRITICAL
j1_surge,771.0,J1,27,17,3.59,2.96,CRITICAL
j1_surge,771.0,J2,16,5,5.35,0.25,HIGH
j1_surge,771.0,J3,14,4,5.8,0.64,MODERATE
j1_surge,771.0,J4,8,3,7.08,1.75,MODERATE
j1_surge,776.0,J1,31,11,5.54,0.84,CRITICAL
j1_surge,776.0,J2,16,2,9.55,0.81,HIGH
j1_surge,776.0,J3,12,6,6.14,2.67,HIGH
j1_surge,776.0,J4,11,3,8.39,2.64,MODERATE
j1_surge,781.0,J1,28,6,6.71,1.68,CRITICAL
j1_surge,781.0,J2,15,3,8.62,1.6,HIGH
j1_surge,781.0,J3,11,7,3.82,5.18,HIGH
j1_surge,781.0,J4,10,5,6.23,4.7,MODERATE
j1_surge,786.0,J1,23,8,6.54,3.3,HIGH
j1_surge,786.0,J2,18,5,7.73,2.33,HIGH
j1_surge,786.0,J3,11,7,3.7,8.0,HIGH
j1_surge,786.0,J4,8,4,6.26,8.38,MODERATE
j1_surge,791.0,J1,19,8,5.85,5.95,HIGH
j1_surge,791.0,J2,20,6,7.17,3.25,HIGH
j1_surge,791.0,J3,13,10,2.84,9.69,CRITICAL
j1_surge,791.0,J4,6,4,2.83,14.5,CRITICAL
j1_surge,796.0,J1,17,10,4.61,9.29,CRITICAL
j1_surge,796.0,J2,21,7,6.98,4.52,HIGH
j1_surge,796.0,J3,13,11,1.57,13.0,CRITICAL
j1_surge,796.0,J4,8,5,3.9,13.62,HIGH
j1_surge,801.0,J1,18,13,3.08,11.67,CRITICAL
j1_surge,801.0,J2,19,8,5.98,7.05,HIGH
j1_surge,801.0,J3,16,12,2.7,13.88,CRITICAL
j1_surge,801.0,J4,8,5,4.6,16.75,HIGH
j1_surge,806.0,J1,19,13,3.31,14.21,CRITICAL
j1_surge,806.0,J2,17,9,5.16,10.24,HIGH
j1_surge,806.0,J3,17,12,2.83,16.41,CRITICAL
j1_surge,806.0,J4,8,7,1.81,20.12,CRITICAL
j1_surge,811.0,J1,23,17,2.94,9.0,CRITICAL
j1_surge,811.0,J2,17,11,2.94,8.06,CRITICAL
j1_surge,811.0,J3,17,14,1.97,10.18,CRITICAL
j1_surge,811.0,J4,9,6,5.2,2.67,HIGH
j1_surge,816.0,J1,25,12,4.4,0.6,CRITICAL
j1_surge,816.0,J2,19,7,4.5,0.63,HIGH
j1_surge,816.0,J3,15,6,4.52,0.13,HIGH
j1_surge,816.0,J4,7,1,7.4,0.0,MODERATE
j1_surge,821.0,J1,27,7,6.77,1.04,CRITICAL
j1_surge,821.0,J2,19,6,6.94,1.68,HIGH
j1_surge,821.0,J3,18,1,9.92,0.17,HIGH
j1_surge,821.0,J4,10,2,9.56,0.7,MODERATE
j1_surge,826.0,J1,27,9,7.38,2.26,CRITICAL
j1_surge,826.0,J2,13,6,5.24,4.46,HIGH
j1_surge,826.0,J3,16,3,9.67,0.5,HIGH
j1_surge,826.0,J4,10,2,8.75,1.7,MODERATE
j1_surge,831.0,J1,22,9,5.94,4.68,HIGH
j1_surge,831.0,J2,12,8,3.77,7.42,HIGH
j1_surge,831.0,J3,14,2,9.93,1.29,MODERATE
j1_surge,831.0,J4,10,2,8.8,2.7,MODERATE
j1_surge,836.0,J1,19,12,4.33,7.95,CRITICAL
j1_surge,836.0,J2,12,9,3.36,10.58,HIGH
j1_surge,836.0,J3,12,3,8.52,2.42,MODERATE
j1_surge,836.0,J4,8,3,7.25,4.88,MODERATE
j1_surge,841.0,J1,20,14,3.53,10.45,CRITICAL
j1_surge,841.0,J2,14,10,3.69,11.93,CRITICAL
j1_surge,841.0,J3,10,4,7.49,4.4,MODERATE
j1_surge,841.0,J4,7,3,6.51,7.71,MODERATE
j1_surge,846.0,J1,21,15,2.93,13.19,CRITICAL
j1_surge,846.0,J2,16,11,3.97,13.31,CRITICAL
j1_surge,846.0,J3,9,4,6.88,6.78,MODERATE
j1_surge,846.0,J4,7,3,6.76,9.86,MODERATE
j1_surge,851.0,J1,24,18,3.25,14.71,CRITICAL
j1_surge,851.0,J2,17,12,3.76,15.47,CRITICAL
j1_surge,851.0,J3,10,5,5.6,8.1,MODERATE
j1_surge,851.0,J4,6,5,2.15,14.5,CRITICAL
j1_surge,856.0,J1,27,21,2.14,10.07,CRITICAL
j1_surge,856.0,J2,17,13,2.97,8.88,CRITICAL
j1_surge,856.0,J3,11,5,5.76,3.36,MODERATE
j1_surge,856.0,J4,9,5,5.62,0.89,MODERATE
j1_surge,861.0,J1,27,16,3.6,2.11,CRITICAL
j1_surge,861.0,J2,18,5,5.73,0.33,HIGH
j1_surge,861.0,J3,14,5,5.8,0.43,MODERATE
j1_surge,861.0,J4,8,3,6.17,0.88,MODERATE
j1_surge,866.0,J1,30,14,5.6,1.17,CRITICAL
j1_surge,866.0,J2,18,3,8.93,1.06,HIGH
j1_surge,866.0,J3,14,5,7.54,1.86,MODERATE
j1_surge,866.0,J4,12,4,8.69,2.08,MODERATE
j1_surge,871.0,J1,28,8,6.98,2.14,CRITICAL
j1_surge,871.0,J2,16,5,7.91,2.12,HIGH
j1_surge,871.0,J3,10,8,2.71,5.2,CRITICAL
j1_surge,871.0,J4,9,4,6.7,5.0,MODERATE
j1_surge,876.0,J1,25,10,7.01,4.04,CRITICAL
j1_surge,876.0,J2,19,6,7.72,2.74,HIGH
j1_surge,876.0,J3,12,9,2.8,7.42,CRITICAL
j1_surge,876.0,J4,7,5,3.38,9.71,HIGH
j1_surge,881.0,J1,20,11,5.2,7.45,CRITICAL
j1_surge,881.0,J2,20,7,7.28,3.85,HIGH
j1_surge,881.0,J3,14,11,2.72,9.21,CRITICAL
j1_surge,881.0,J4,7,5,3.0,13.29,CRITICAL
j1_surge,886.0,J1,19,12,4.18,10.79,CRITICAL
j1_surge,886.0,J2,19,7,6.57,5.63,HIGH
j1_surge,886.0,J3,14,11,2.66,12.43,CRITICAL
j1_surge,886.0,J4,8,5,3.86,14.75,HIGH
j1_surge,891.0,J1,21,15,3.66,12.71,CRITICAL
j1_surge,891.0,J2,16,9,4.97,8.81,HIGH
j1_surge,891.0,J3,16,13,2.43,14.06,CRITICAL
j1_surge,891.0,J4,9,6,2.7,16.11,CRITICAL
j1_surge,896.0,J1,22,15,3.55,15.27,CRITICAL
j1_surge,896.0,J2,16,10,4.8,11.31,CRITICAL
j1_surge,896.0,J3,16,14,1.42,17.94,CRITICAL
j1_surge,896.0,J4,9,6,4.03,19.44,HIGH
